label	source	similarity	txt1	txt2
1	pb	0.381520734605162	Mutta muutoin avustavina hoitoväkenä ei kai täysi ammattitaitovaatimus olisi aivan tarpeen.	Ehkä ammattinimikkeiden piilosukupuoli ei olisi aivan yhtä ilmeinen.
4<	opus	0.740797197487192	Mutta ne ovat mitä ovat.	Ihmiset ovat mitä ovat.
4>	pb	0.684055988624791	Mutta niistä pitää ottaa vastuu itse.	Mutta vastuu pitää kantaa.
2	pb	0.431537531701125	Mutta, nuo sinun tyynyt olivat niin kauniit, että sopisivat meillekin.	Nämä sinun korttisi sopivat kyllä oikein hyvin sisustamiseenkin.
1	opus	0.433058850533711	Mutta nyt kun hän puhuu siitä ja se on jo lähellä se kuulostaa erilaiselta.	Odotin jo kuulevani hänestä, mutta siinä voi kestää jos hän on naimisissa ja jos heillä on yhteinen tietokone.
3	pb	0.67397110727968	Mutta nyt menen nukkumaan, koska huomenna kisoihin!	Mutta nyt menen sinne nukkumaan!
4>	opus	0.824742419692861	Mutta nyt minulla on isompi ongelma.	Nyt minulla on ongelma.
4<	opus	0.869257604185968	Mutta nyt pankaa tekin pois ne kaikki: viha, kiivaus, pahuus, herjaus ja häpeällinen puhe suustanne.	Jumalan Sana käskee kristittyjä: ” Mutta nyt pankaa tekin pois ne kaikki: viha, kiivastus, pahuus, herjaus ja häpeällinen puhe suustanne. ”
4i	opus	0.835930225989588	Mutta nyt tarvitsen sinua.	Mutta nyt tarvitset minua.
4>	opus	0.531356173825974	Mutta nämä paikalliset eivät sitä ymmärrä. Ovat luonnonmukaisia.	Nämä tyypit eivät ymmärrä sitä.
2	opus	0.689003102115857	Mutta olen asunut Hastingsissa 20 vuotta.	Olen asunut Amerikassa 20 vuotta.
4	opus	0.923369690830774	Mutta olen ihan yksin täällä.	Mutta olen yksin täällä.
3	opus	0.734968415259167	Mutta olen sairas.	Nyt olen sairas.
1	pb	0.198196130003521	Mutta olet oikeassa, emme voi rynnäköidä vain sisään, Sonnlakin pääsi pakoon.	Suomi lähti lebensraumin ryöstäjien kelkkaan jo vuosia ennen ryöstön yritystä, siis huutamaan, että suojelkaa ryöstäjää mummolta.
4	opus	0.877240720698305	Mutta olet paha ihminen.	Olet paha ihminen.
4i	opus	0.678302216356113	Mutta olisit silti täällä.	Ja silti olet täällä.
4	pb	0.716114874039433	Mutta onhan toki!	No, onhan toki!
3	pb	0.474712663277541	Mutta on laajasti tulkita.	Se on laajan tulkinnan.
3	pb	0.624025720374147	Mutta on laivan keinunnassa hyvätkin puolensa.	Ja on luovimisessa hyvätkin puolensa.
3	pb	0.586818643898359	Mutta onneks se ei ollut niin :-)	Mutta ei se tainnu onneksi sitä olla.:)
4>	pb	0.751920617741405	Mutta palailen taas kun kerkiän!	Palailen taas, kun kerkeän!
2	opus	0.192783914941269	Mutta piileskely ei häntä pelasta.	Asumaton koti ei auta ketään.
4>	pb	0.776735637380618	Mutta purkamaan en ryhdy.	Mutta en ryhdy.
1	pb	0.0450834817333716	mutta pyhä Albert.	kuitenkin hän .
1	opus	0.0478638772411826	Mutta rakennuspöIyä on kaikkiaIIa.	Tuhkat ovat yhä lämpimiä.
1	opus	0.2579387022157	Mutta Rochefortin miehet odottavat sinua.	Buster ja Gob odottivat Tony Wonderin tapaamista.
1	pb	0.587581206040527	Mutta samaa mieltä tuon vierailijan kanssa siitä xbox parempi pelikone.	Ja samaa mieltä fatmanin kanssa, tuo matta on parempi valinta.
1	pb	0.470952361842238	Mutta samalla kuitenkin voisin olla ylpeä itsestäni, että uskalsin ujoidestanikin huolimatta puhua aiheesta ja saisin varmasti tulevaisuuden varalle lisää itsetuntoa, jotta uskaltaisin jatkossakin puhua tunteistani avoimesti.	Toivon, että mieheni saisi pian toimivan lääkityksen ja apua psykoterapiasta ja minä taas apua omaan olotilaani, jotta tästä umpikujasta päästäisiin eteenpäin.
4<	pb	0.851843401928602	Mutta se ei nyt liity tähän.	Mutta se ei nyt liity tähän asiaan.
1	pb	0.475727871579195	Mutta se, että on ammattilainen, on myös vastuunalainen tehtävässään, että saamme puhdasta vettä, että likavedet toimivat ja että perheet jotka ovat kaukolämmön piirissä saavat lämpöä.	Siinä yhdessä päätetään kaikki asiat, ja sillä tavalla taataan, että yritys tekee laadukasta työtä, työntekijällä koneet pelaavat, laitteet pelaavat ja työtä on kaikille.
1	opus	0.379725386335929	Mutta sen on täytynyt olla joku uusi, koska se jätti ruumiin sillä tavalla, ne olivat epäsiistejä tai ne ovat yrittäneet jättää meille viestin.	Se äijä oli ottanut itsensä hengiltä, kun se oli tajunnut - että kukaan ei käytä sitä sen keksintöä.
4	opus	0.891927834125993	Mutta se oli miellyttävää.	Se oli miellyttävää.
4>	opus	0.944592363519095	Mutta se oli ohi kauan sitten.	Mutta se oli kauan sitten.
4<	opus	0.773082304803311	Mutta se on sivuseikka.	Se on aivan sivuseikka.
1	opus	0.277265958991959	Mutta se, voivatko psykosomaattiset tekijät yksistään todella aiheuttaa allergiaa, on kysymys, joka kaipaa vielä tutkimista.	Se, miten ja miksi kaikki nämä kielierot ovat tulleet, on yhä arvoitus kielitieteilijöille.
3	pb	0.801926480786163	Mutta siihen retken havainnot sitten jäivätkin.	Mutta siihen kehut sitten jäivätkin.
1	pb	0.18943006233753	"Mutta siittä pietään kyllä huol, ettei näille Liito-Oraville opeteta ""Ruottinkieltä"" !"	No, on miten on, mutta lännenjätkät (so. karjapaimenet) jäävät kuudestilaukeavine toiseksi!
4	pb	0.855927516025513	Mutta siitä ei olisi mitään hyötyä.	Tosin siitä ei olisi mitään hyötyä.
3	opus	0.736489930289218	Mutta sinun ei pitäisi sanoa sitä.	Ei sinun pitäisi kertoa minulle sitä.
3	opus	0.392460820249778	Mutta sinä ja tämä kannettava tietokone ovat ainoat resurssini.	Tarvitsen vain tämän ja oman tietokoneeni.
3	opus	0.241304721126762	Mutta sinä kuolet yksin ja sukulinjasi on tuhottu.	Vanhempasi ovat kuolleet, elämäsi on pilalla.
1	opus	0.615212703744803	Mutta sittenkin, kun tavara näyttää siltä kuin mitään ei olisi tapahtunut ja on kirjaimellisesti korjattu – se pysyy nyt koossa taikuuden voimalla eikä fysiikan pitelemänä, ei luonnon voimalla jolla sitä ei ikinä voisi korjata niin täydellisesti.Se tavara särkyy uudestaan ennemmin tai myöhemmin, aivan kuin korjausloitsua ei olisi tehtykään.	Jos kaikkeus olisi pelkästään älyttömän kehityksen tuote, niin se ei olisi tulos älyllisestä suunnittelusta; ja eihän mitään, mikä vetoaisi järjelliseen ajatteluun, voitaisi oppia tutkimalla sellaista, mikä on itsessään täysin järjetöntä, vai voitaisiinko?
4>	pb	0.754336509141357	Mutta sitäkin antoisampaa!	Mutta sitäkin ihanampaa!
4	pb	0.979910714285714	Mutta sitä päivää ja hetkeä ei tiedä kukaan, eivät enkelit taivaassa eikä edes Poika, ei kukaan muu kuin Isä›.	"Mutta sitä päivää ja hetkeä ei tiedä kukaan, eivät enkelit taivaassa eikä edes Poika, ei kukaan muu kuin Isä."""
1	pb	0.342255581090952	Mutta synti ei kuitenkaan ollut heidän hallitsijansa.	Mutta se ei Daavidia haitannut.
1	pb	0.354098745522679	Mutta tassa se nyt on se kuva siita korusta. :)	luet siita vaikka ne nelja ensimmaista viestia :D
2	opus	0.565464583471	Mutta te vaaditte silmän silmästä!	Kohtaa minut silmästä silmään!
2	pb	0.867605636888439	Mutta tiesitkö mikä eniten käytetty vedonlyönti talon peli on?	Mutta tiedätkö mikä eniten käytetty vedonlyönti talon vapaa on?
2	pb	0.180128105378575	Mutta todella upeat sivut muuten, en todellakaan tullut haukkumaan ^^	tuli katsottua läpi nuo kaikki 9 parhaan videot ja olit kyllä ehdottomasti paras!
2	opus	0.430370699212078	Mutta todellinen lihan eaters suolet pituus hyenas, coyotes, kokonaispituuteen, tiikerit ja lions, vain 3-6 kertaa pituus niiden ylävartaloa.	Jos vertaamme koko strutsi dinosaurus, jolla on samanlainen rakenne Eturaajoista, mutta pituus on neljÃ¤ kertaa pienempi, voimme olettaa, ettÃ¤ deynoheyrus oli yksi ja puoli kertaa enemmÃ¤n tyrannosaur!
1	pb	0.531692341483038	Mutta toisaalta Suomessa ei ole myöskään ollut ketään saddamhusseinia johdossa eikä toivottavasti tule olemaankaan.	Monarkia tänään Nykyään Suomessa ei ole yhtäkään vakavasti otettavaa monarkistista liikettä, eikä kukaan ole vaatinut Suomen kruunua.
2	pb	0.482107709752765	Mutta toivotaan nyt että Nubäck onnistuu jatkossakin :)	Mutta toivotaan, että Neiti löytää hyvän vuokraajan :)
3	opus	0.361630512591664	Mutta tosiasiaksi jää, että kaikki eivät ole yhtä hyviä kaikilla aloilla.	On totta, että nämä miehet eivät ole täydellisiä.
1	opus	0.228180007236566	Mutta... Tällä kertaa unohdimme rukoilla.	Bob... Aloimme epäröidä.
1	pb	0.0255654996282457	Mutta tämähän onkin FFfin-Lost!	Miksi juuri Kid Comfort 2?
3	pb	0.297044262893002	Mutta tämän elämäntavan huonot sivuvaikutukset ja vakavat vaarat ovat ilmeisiä.	Yksipuolisen ravitsemuksen haitat ovat laajasti tunnettuja.
1	opus	0.446077262415576	Mutta tämän Jeesuksen ominaisuuden merkitys vain kasvaa, kun tiedämme, miten painostavaa oli se nimenomainen aika, jolloin Jeesus lausui nuo sanat.	Vaikken ollut vielä toipunut masennuksesta ja ahdistuneisuudesta, niin se ilo, jota koin, kun Vancouveriin perustettiin uusi seurakunta, teki kaikki uhraukset vaivan arvoisiksi.
2	pb	0.237656053557059	Mutta tämä on kehitys, joka on kestänyt miljoonia vuosia todella.	Kristinusko on myös elänyt n. 2000 vuoden ajan, vaikka tiede menee koko ajan eteenpäin.
4	opus	0.91057871983463	Mutta tämä on parasta kaikille.	Tämä on parasta kaikille.
2	pb	0.349274268595987	Mutta tässäpä vähän tunnelmia oikeastaan loppukesältä ja kesäfiilistelyitä!	Eli tässä vähän romanttisia fiiliksiä meidän vuosipäivältä.
1	opus	0.282217884806568	Mutta Ukrainan tapahtumat vain käynnistivät muutoksen.	Terroriiskut Yhdysvalloissa lisäsivät epävarmuutta ja pitkittivät talouden laskua .
2	pb	0.425685054756298	Mutta uskon, että suurin osa meistä tanssioppijoista viettävät kyllä melkoisen tovin aikaa jokaisessa oppimisvaiheessa.	Aika monet meistä kyllä alkuhuumassa käyvätkin jopa montaakin koulutusta yhtäaikaa, kunnes löydämme sen kiinnostavimman.
3	opus	0.513331194457812	Mutta uskon sen tuntuvan tältä.	Miltä luulisin sen tuntuvan.
1	pb	0.456106292162138	Mutta usko pois, en ole ollut 2010-lukua kotiini jämähtäneenä sen takia että jotenkin nautin nököttää kammiossani.	On jotenkin tyydyttävää näyttää vihdoinkin ulos siltä miltä sisällä tuntuu, lakata yrittämästä olla nätti ja naisellinen ja päälleliimatun seksikäs kun ei se ikinä kuin ahdistanut minuakaan.
2	pb	0.363102103071439	Mutta valehtelin että tekee niska-hartiavaivoja, ja sain leikkauksen julkisella.	Minua harmittaa eniten että sain tämän ongelman siitä yhden kerran kaularankavetohoidosta, joka tehtiin manuaalisesti.
3	opus	0.447399940052138	Mutta vielä ei ole myöhäistä, voitte yhä antautua ja pelastaa henkenne.	Pyydän teitä, vielä ei ole myöhäistä: valitkaa pyhyys ja elämä Jumalan kanssa armossa ja rauhassa.
1	opus	0.249259449476617	Mutta viisaudelle mistä? Egyptiläiset pukeutuivat Uraeukseen, joka on kobra päänauhassa.	Jotkut jäähirviöt muodostuvat kristallin ympärille, jossa on niiden henki.
4>	pb	0.901635777467217	Mutta voimat pysyy, miksi?[/quote] eihän se juuri muusta kerro kuin, että olette laiska vätys, joka ei pärjää puolikuolleelle vanhukselle.	eihän se juuri muusta kerro kuin, että olette laiska vätys, joka ei pärjää puolikuolleelle vanhukselle.
1	opus	0.485085477979879	Mutta ymmärrätte vain rahaa ja valtaa - joten en halua tuhlata aikaani.	En halua viedä paljoa aikaanne, mutta etsin Chancea.
x	opus	0.245722744873742	Mutta älkää toki säikähtäkö, aion kirjoittaa paljon muustakin. Olen suunnitellut teille mahtavia juttuja ja luvassa on varmasti jokaiselle jotakin aina kotikemististä sentinvenyttäjään ja rutikuivasta rasvaiseen ihoon.	New year might bring new stories, but meanwhile, enjoy … Toimistotyön arkea Olo on kuin vuorotyöläisellä.
1	opus	0.394926966985012	Mutten halua hänen tietävän, - koska upeat naiset, - pitävät, kun mies esittää vaikeasti tavoiteltavaa.	En halua, että tyttöystäväsi pitävät minua pahana lääkärinä, - joka pitää sinua treffeillä liian pitkään.
4	opus	0.884385492081228	Mutten tappanut häntä.	Mutta en tappanut häntä.
2	pb	0.600951243800679	Mut vielä hetki aikaa nauttii juustoista	Vielä hetki aikaa nauttia Suomen kesästä!
1	pb	0.199099452450712	Muualla: Annika K. oli heikkona.	Taiga Jonna Keskinen myös ulos sai oli Pihlajakatu 23 Rafael lyöttäytyi Kalle Laitela .
2	pb	0.907668389840281	Muu kuin 1 momentissa mainittu elinkeinonharjoittaja saa myydä sille ennen lokakuun 1988 loppua toimitetun kulutustavaran, vaikka sen myyntipäällysmerkinnät eivät täytä tämän asetuksen säännöksiä, jos ne ovat tämän asetuksen voimaan tullessa voimassa olleiden säännösten mukaiset.	Muu kuin 1 momentissa tarkoitettu elinkeinonharjoittaja saa myydä sille ennen 1 päivää heinäkuuta 2005 toimitetun kulutustavaran, vaikka sitä koskevat merkinnät eivät ole tämän asetuksen säännösten mukaisia, jos ne ovat tämän asetuksen voimaan tullessa voimassa olleiden säännösten mukaiset.
1	opus	0.135630023672527	Muurilla. - Boone haluaa kaikki sinne.	Komentaja, Silta on teillä.
4>	pb	0.708102868601893	Muuta ei tarvitse sanoa, ellei halua.	Mitään muuta ei tarvitse sanoa.
2	pb	0.297983856438943	Muuta huomioitavaa: - muistakaa kunnon terveellinen ravitseva ruokailu ennen lähtöä (myös itselle).	Pävitettyjen ruokailuohjeiden mukaan hyvä aamupala pohjalle ja asialliset eväät mukaan!
2	opus	0.854640774294927	Muut aineet ovat mikrokiteinen selluloosa, laktoosi, makrogoli 400, magnesiumstearaatti,	Muut aineet ovat laktoosi (120 mg), magnesiumstearaatti, mikrokiteinen selluloosa ja
2	pb	0.646983317085852	Muuta: Janne aloitti lajin veljensä innoittamana noin kymmenen vuotta sitten.	Itse Turunen aloitti lajin harrastamisen lähes kymmenen vuotta sitten.
1	pb	0.0816496580927726	Muuta kun tietty peruskoulu.	JOku vastaava kai.
1	opus	0.257351476559687	Muutama Anaboliset / androgeeni steroideja luodaan suullisesti elossa tuomalla alkyyli (metyyli tai etyyli) kemiallinen ryhmä alfa paikantaminen 17. hiiltä.	Se sisältää voimakas sekoitus Tribulus Terrestris, D-asparagiinihappo, Sarviapila otteet keskuudessa hormonia edistää yhdisteitä, jotka tukea tuotantoa ja levittämistä testosteroni koko kehon.
1	pb	0.286351330620454	Muutamaa tuntia myöhemmin makasin hierontapöydällä kuusitoista neulaa selässäni ja kuuntelin kuinka jumissa olen.	Vietin sitten seuraavat 45 min polvillani käsiraudoissa, pussi päässä nojaten otsallani puurakennuksen seinälaudan kulmaan.
1	pb	0.269957951752983	Muutama autobotti katsoi maahan surullisen oloisena, Bee ja Optimuskin.	Tai no Miku juoksi nopeaa tahtia heitä kohti ja Hyosung katsoi hivenen huolestuneena tuon menoa.
1	pb	0.253321282282178	Muutaman kerran sai maastoutua ihan tosissaan ettei joku angry bird ollut nokkimassa silmiä päästä.	Ei mennyt pupu pöksyyn vaikka vastaantulijan remmi sotkeutui jalkoihin, tai vastaantulija meinasi tulla yli.
2	opus	0.991820040899796	Muutamassa sekunnissa saat tietää, minkätyyppinen QDB -tiedosto on kyseessä, tiedostoon liittyvän ohjelman, sen luoneen julkaisijan, sen suojauksen tilan sekä useita muita hyödyllisiä tietoja.	Muutamassa sekunnissa saat tietää, minkätyyppinen QHD -tiedosto on kyseessä, tiedostoon liittyvän ohjelman, sen luoneen julkaisijan, sen suojauksen tilan sekä useita muita hyödyllisiä tietoja.
2	pb	0.409346136522533	Muutama vinkki pennunostajalle	Muistilista asunnon ostajalle
4<	opus	0.908617826120841	Muutamia tuhansia yksiköitä on valmistettu vain, vain kerran, yhden erän.	Muutamia tuhansia yksiköitä on valmistettu vain, vain kerran, yhden erän. Ja ei koskaan enempää.
2	pb	0.340347251120059	Muutamilla mailla talo oli rakennettu maan arkkitehtuurin tyyliin ja nämä eroittuivat edukseen ainakin minun silmääni.	Vaikka Södermalmin vanhoissa taloissa on lukuisia ihastuttavia yksityiskohtia, en juuri tullut niitä kuvanneeksi, mutta tämän julkisivun pikkuparvekkeet viehättivät kukkineen.
2	opus	0.965169517316414	Muutamille tyypin 2 diabetesta pitkään sairastaneille potilaille, joilla oli sydänsairaus tai aiempi aivohalvaus, kehittyi sydämen vajaatoiminta, kun heitä hoidettiin insuliinilla ja Pioglitazone Krka -valmisteella.	Muutamille tyypin 2 diabetesta pitkään sairastaneille potilaille, joilla oli sydänsairaus tai aiempi aivohalvaus, kehittyi sydämen vajaatoiminta, kun heitä hoidettiin insuliinilla ja Pioglitazone Accordilla.
4>	opus	0.86381529374174	Muutan kokeeksi hänen luokseen.	Muutan hänen luokseen.
2	pb	0.577885596397065	Muuta tankkausta ei ollut eikä tarvinnut.	Isoa tankkia en tarvinnut.
1	opus	0.0848379683967704	Muuten, Davis P.D. Pyörittää edelleen Carris juttua,	Missä D.C.:n holvi on?
2	pb	0.213367812142875	Muuten ei eronnut esikoisen odotuksesta pahoinvoinnin suhteen.	Todella suuri ruokahalu on ollut ainoa vinkki tuplaraskaudesta, tämä erosi edellisistä raskauksista.
3	pb	0.668917556542432	muuten ei tänne kuulukaan uutta..	Muuten tänne ei ihmeitä kuulu.
2	pb	0.192614306329281	Muuten entinen paikallinen moraali ilmeisesti kelpasi ohjeeksi.	Nopien konsti, mutta se ei tainnut kuulua tuohon uskoon.
4>	pb	0.445327222152825	Muuten kyllä ompelu sujui ja kaikki meni kuin Strömsössä :)	Kaikki sujui niinkuin aina pitäisi sujua!
1	pb	0.32096606481274	Muuten, palautuva sokki muuttuu kohtalokas, peruuttamaton muoto, toiminnan urkuja järjestelmä on vaakalaudalla.	Kun pörssiromahdus, Yhdysvaltain talous ajautui täysin osaksi tuhoisa katastrofi, kauhea ketjureaktio tapahtuu pian: hullu ajaa, pankki epäonnistumisia, tehtaiden sulkemisia, työttömyys, köyhyys tulee järjesti vastus sisällissodan partaalla.
2	pb	0.190538836815814	Muuten se ei ole ole/pysy itsenäisenä.	Krim ei enää halua kuulua tällaiseen valtioon.
1	pb	0.353804669801179	Muuten se olisi mennyt matkoihinsa jahdatessaan lintuja, oravia ja jäniksiä :(	Ulkoilenkin vain kun pappa ja mummo ovat myös ulkosalla, täällä kun liikkuu kettuja, kanahaukkoja, ilveksiä ja muitakin hirveitä otuksia(joille kyllä ikkunan takaa murisen lujaa).
4	pb	0.923369690830774	Muuten se on vain ajanhukkaa.	Muuten se on ajanhukkaa.
2	opus	0.921360476691912	Muutetaan asetuksen (EU) N:o 204/2011 liite III siten kuin tämän asetuksen liitteessä on esitetty.	Muutetaan asetuksen (EY) N:o 850/2004 liite V siten kuin tämän asetuksen liitteessä on esitetty.
1	opus	0.114243287329343	Muutetaan säädös Uitvoeringsregeling visserij seuraavasti: A	Karel VAN MIERT Komission jäsen Kilpailu
2	pb	0.143838990445615	Muut hajoilivat jo viime leirillä että mitenhän käy…	Franzen tosiaan tipahti ennen peliä, näinköhän siellä päässä jyskyttää taas pahemminkin.
